"dependiente","tipo_dependiente","explicativa_principal","especificacion","modelo","termino","estimacion","error_std","estadistico","p_valor"
"ALQUILER_MED_M_T_INMU_COL","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","sin_control","fe","PLAZAS_DISPONIBLES_M_PER_MIL",0.395292454860596,0.109742326474813,3.60200542086486,0.000369649690501488
"ALQUILER_MED_M_T_INMU_COL","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","sin_control","fe_tw","PLAZAS_DISPONIBLES_M_PER_MIL",0.061418610325377,0.0769488256773919,0.798174758155175,0.425411144284684
"ALQUILER_MED_M_T_INMU_COL","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","sin_control","pool","PLAZAS_DISPONIBLES_M_PER_MIL",0.181789089742524,0.0433255935484658,4.19588226850642,3.39282061665604e-05
"ALQUILER_MED_M_T_INMU_COL","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","sin_control","re","PLAZAS_DISPONIBLES_M_PER_MIL",0.238701722752949,0.0555603232249264,4.29626231270481,2.21316028574303e-05
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","fe","RENTA_NETA_MEDIA_HOGAR",0.00862761437173163,0.000388221881364238,22.2234108531276,3.34267971095963e-65
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","fe","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",-0.668847190950344,0.33672803316393,-1.98631276602007,0.0479144300214949
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","fe_tw","RENTA_NETA_MEDIA_HOGAR",0.00340494080138992,0.00117871160067864,2.88869711592685,0.00415593830751136
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","fe_tw","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.0576798841752433,0.369880433419707,0.155941971955552,0.876185780257175
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","pool","RENTA_NETA_MEDIA_HOGAR",0.00561575652611509,0.000936693129014826,5.99530022390738,4.76639397373607e-09
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","pool","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.956517297372216,0.230838494524997,4.14366459693158,4.22566383403699e-05
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","re","RENTA_NETA_MEDIA_HOGAR",0.00798241113736016,0.000358621870841232,22.2585731278339,1.27672320045453e-70
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","re","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.0737289201536362,0.255522890943304,0.288541350958632,0.773091382700846
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","sin_control","fe","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",1.90723975945057,0.510926265052474,3.73290607648579,0.000226551768267757
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","sin_control","fe_tw","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.227996581318549,0.378199611961897,0.602847211121727,0.547073492372365
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","sin_control","pool","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.769892573970235,0.228480051857048,3.36962709747602,0.000830424075199036
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","sin_control","re","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",1.08300601963212,0.278985024010187,3.88195037878654,0.000122316676282659
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","fe","RENTA_NETA_MEDIA_HOGAR",0.00872739877267363,0.000397839249832856,21.936997861172,3.69926539196145e-64
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","fe","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",-0.654442604716536,0.293147149191031,-2.23247132548461,0.0263266623567641
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","fe_tw","RENTA_NETA_MEDIA_HOGAR",0.0034324718416411,0.00120379115611714,2.85138483049885,0.00466120913574156
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","fe_tw","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",0.0193986973747697,0.327215883146859,0.0592840946112121,0.952766105418961
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","pool","RENTA_NETA_MEDIA_HOGAR",0.00548530602517213,0.000941675213752197,5.82505087217427,1.22700490224125e-08
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","pool","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",1.03799653073882,0.253284151317821,4.09815033960155,5.10476638528522e-05
